"","participant","cue","phase","condition","target","response","rt","correct","Column1","Column2","pred_correct"
"290",1011,"SIDE","test","error","ORDER","EFFECT",3311,0,NA,"",0.543878324453448
"291",1011,"STERN","test","error","BOAT","SHIP",3183,0,NA,"",0.543878324453448
"292",1011,"COURAGEOUS","test","error","LION","LION",3886,1,NA,"",0.543878324453448
"293",1011,"FUGITIVE","test","error","RUN","RUB",1470,1,NA,"change 2>1 bc typo",0.543878324453448
"294",1011,"EYES","test","error","COLOR","BALL",5166,0,NA,"",0.543878324453448
"295",1011,"SAIL","test","error","OCEAN","OCEAN",2398,1,NA,"",0.543878324453448
"296",1011,"CRUNCH","test","error","NOISE","CRISPY",11071,0,NA,"",0.543878324453448
"297",1011,"PORTRAY","test","error","SHOW","PICTURE",4366,0,NA,"",0.543878324453448
"298",1011,"INTRODUCE","test","error","PRESENT","NEW",5022,0,NA,"",0.543878324453448
"299",1011,"TEA","test","error","LEAVES","LEAVES",3503,1,NA,"",0.543878324453448
"300",1012,"PORTRAY","test","error","SHOW","PIECE",8719,0,NA,"",0.613883532404931
"301",1012,"PARCEL","test","error","BOX","PACKAGE",4958,0,NA,"",0.613883532404931
"302",1012,"CRUNCH","test","error","NOISE","NOISE",8062,1,NA,"",0.613883532404931
"303",1012,"SAFARI","test","error","DESERT","DESERT",3918,1,NA,"",0.613883532404931
"304",1012,"ELEVATOR","test","error","BUILDING","BUILDING",2974,1,NA,"",0.613883532404931
"305",1012,"SAIL","test","error","OCEAN","WATER",10334,0,NA,"",0.613883532404931
"306",1012,"DRACULA","test","error","SCARY","SCARY",2847,1,NA,"",0.613883532404931
"307",1012,"SWING","test","error","TREE","PLAY",4303,0,NA,"",0.613883532404931
"308",1012,"LATIN","test","error","FRENCH","FRENCH",5487,1,NA,"",0.613883532404931
"309",1012,"ORDER","test","error","FORM","FILL",7839,0,NA,"",0.613883532404931
"310",1012,"CANYON","test","error","MOUNTAIN","MOUNTAIN",2430,1,NA,"",0.613883532404931
"311",1012,"ROBIN","test","error","RED","RED",1599,1,NA,"",0.613883532404931
"312",1012,"TEA","test","error","LEAVES","LEAVES",2639,1,NA,"",0.613883532404931
"313",1012,"LAUNDRY","test","error","SOAP","WASH",8623,0,NA,"",0.613883532404931
"314",1012,"DANCER","test","error","MUSIC","MUSIC",2734,1,NA,"",0.613883532404931
"315",1012,"FUGITIVE","test","error","RUN","RUN",12430,1,NA,"",0.613883532404931
"316",1012,"CHIMNEY","test","error","BRICK","BRICK",3183,1,NA,"",0.613883532404931
"317",1012,"CHUNK","test","error","BLOCK","BLOCK",7935,1,NA,"",0.613883532404931
"318",1012,"WELL","test","error","DONE","GOOD",4031,0,NA,"",0.613883532404931
"319",1012,"EYES","test","error","COLOR","SIGHT",4207,0,NA,"",0.613883532404931
"320",1012,"STERN","test","error","BOAT","BOAT",2927,1,NA,"",0.613883532404931
"321",1012,"MEASUREMENT","test","error","HEIGHT","HEIGHT",9982,1,NA,"",0.613883532404931
"322",1012,"EMPIRE","test","error","STATE","STATE",2270,1,NA,"",0.613883532404931
"323",1012,"SIDE","test","error","ORDER","NEXT",14543,0,NA,"",0.613883532404931
"324",1012,"GLIDE","test","error","HANG","SKY",5951,0,NA,"",0.613883532404931
"325",1012,"DIAMETER","test","error","LENGTH","LENGTH",13759,1,NA,"",0.613883532404931
"326",1013,"GLIDE","test","error","HANG","HANG",3182,1,NA,"",0.654119915793951
"327",1013,"LAUNDRY","test","error","SOAP","SOAP",1966,1,NA,"",0.654119915793951
"328",1013,"CRUNCH","test","error","NOISE","NOISE",5102,1,NA,"",0.654119915793951
"329",1013,"INTRODUCE","test","error","PRESENT","PRESENT",6541,1,NA,"",0.654119915793951
"330",1013,"ORDER","test","error","FORM","SIDE",9309,0,NA,"",0.654119915793951
"331",1013,"ELEVATOR","test","error","BUILDING","BUILDING",5374,1,NA,"",0.654119915793951
"332",1013,"TEA","test","error","LEAVES","LEAVES",4719,1,NA,"",0.654119915793951
"333",1013,"HONEYMOON","test","error","ROMANCE","ROMANCE",2621,1,NA,"",0.654119915793951
"334",1013,"STERN","test","error","BOAT","SHIP",11261,0,NA,"",0.654119915793951
"335",1013,"DANCER","test","error","MUSIC","MUSIC",4014,1,NA,"",0.654119915793951
"336",1013,"PRESCRIPTION","test","error","PILL","PILLS",12190,1,NA,"change 2>1 bc plural",0.654119915793951
"337",1013,"SAFARI","test","error","DESERT","DESERT",3630,1,NA,"",0.654119915793951
"338",1013,"SAIL","test","error","OCEAN","BOAT",6013,0,NA,"",0.654119915793951
"339",1013,"FUGITIVE","test","error","RUN","RUN",2542,1,NA,"",0.654119915793951
"340",1013,"CHUNK","test","error","BLOCK","BLOCK",5726,1,NA,"",0.654119915793951
"341",1013,"WELL","test","error","DONE","DONE",1901,1,NA,"",0.654119915793951
"342",1013,"MEASUREMENT","test","error","HEIGHT","SIZE",6590,0,NA,"",0.654119915793951
"343",1013,"CHIMNEY","test","error","BRICK","BRICK",2477,1,NA,"",0.654119915793951
"344",1013,"LATIN","test","error","FRENCH","FRENCH",3437,1,NA,"",0.654119915793951
"345",1013,"PORTRAY","test","error","SHOW","SHOW",2910,1,NA,"",0.654119915793951
"346",1013,"EYES","test","error","COLOR","COLOR",3021,1,NA,"",0.654119915793951
"347",1013,"DRACULA","test","error","SCARY","BLOOD",12957,0,NA,"",0.654119915793951
"348",1013,"SIDE","test","error","ORDER","ORDER",9534,1,NA,"",0.654119915793951
"349",1013,"COURAGEOUS","test","error","LION","LION",2462,1,NA,"",0.654119915793951
"350",1013,"EMPIRE","test","error","STATE","STATE",3229,1,NA,"",0.654119915793951
"351",1013,"PARCEL","test","error","BOX","BOX",4653,1,NA,"",0.654119915793951
"352",1013,"ROBIN","test","error","RED"," RED",3425,1,NA,"change 2>1 bc space infront of correct",0.654119915793951
"353",1013,"DIAMETER","test","error","LENGTH","LENGTH",5934,1,NA,"",0.654119915793951
"354",1014,"SAIL","test","error","OCEAN","OCEAN",5358,1,NA,"",0.619811432411431
"355",1014,"PARCEL","test","error","BOX","BOX",2607,1,NA,"",0.619811432411431
"356",1014,"CANYON","test","error","MOUNTAIN","VALLEY",9518,0,NA,"",0.619811432411431
"357",1014,"LATIN","test","error","FRENCH","FRENCH",2190,1,NA,"",0.619811432411431
"358",1014,"GLIDE","test","error","HANG","BOAT",4447,0,NA,"",0.619811432411431
"359",1014,"TEA","test","error","LEAVES","LEAVES",3679,1,NA,"",0.619811432411431
"360",1014,"SWING","test","error","TREE","RED",3391,0,NA,"",0.619811432411431
"361",1014,"WELL","test","error","DONE","BEING",2495,0,NA,"",0.619811432411431
"362",1014,"CRUNCH","test","error","NOISE","CHURCH",4879,0,NA,"",0.619811432411431
"363",1014,"INTRODUCE","test","error","PRESENT","PRESENT",4942,1,NA,"",0.619811432411431
"364",1014,"ROBIN","test","error","RED","RED",2174,1,NA,"",0.619811432411431
"365",1014,"COURAGEOUS","test","error","LION","LION",4078,1,NA,"",0.619811432411431
"366",1014,"ORDER","test","error","FORM","FOOD",4223,0,NA,"",0.619811432411431
"367",1014,"ELEVATOR","test","error","BUILDING","UP",5854,0,NA,"",0.619811432411431
"368",1014,"PRESCRIPTION","test","error","PILL","PILL",2318,1,NA,"",0.619811432411431
"369",1014,"STERN","test","error","BOAT","LOOK",4687,0,NA,"",0.619811432411431
"370",1014,"EYES","test","error","COLOR","COLOR",2190,1,NA,"",0.619811432411431
"371",1014,"HONEYMOON","test","error","ROMANCE","ROMANCE",2239,1,NA,"",0.619811432411431
"372",1014,"FUGITIVE","test","error","RUN","RUN",2942,1,NA,"",0.619811432411431
"373",1014,"PORTRAY","test","error","SHOW","SHOW",12063,1,NA,"",0.619811432411431
"374",1014,"DANCER","test","error","MUSIC","MUSIC",3375,1,NA,"",0.619811432411431
"375",1014,"CHIMNEY","test","error","BRICK","BRICK",3838,1,NA,"",0.619811432411431
"376",1014,"SAFARI","test","error","DESERT","AFRICA",6031,0,NA,"",0.619811432411431
"377",1014,"LAUNDRY","test","error","SOAP","SOAP",2222,1,NA,"",0.619811432411431
"378",1014,"DIAMETER","test","error","LENGTH","LENGTH",5551,1,NA,"",0.619811432411431
"379",1014,"DRACULA","test","error","SCARY","SCARY",2863,1,NA,"",0.619811432411431
"380",1014,"MEASUREMENT","test","error","HEIGHT","LONG",4639,0,NA,"",0.619811432411431
"381",1015,"WELL","test","error","DONE","done",1629,1,NA,"change 2>1 bc caps",0.691156381584237
"382",1015,"INTRODUCE","test","error","PRESENT","present",2429,1,NA,"change 2>1 bc caps",0.691156381584237
"383",1015,"PORTRAY","test","error","SHOW","show",3118,1,NA,"change 2>1 bc caps",0.691156381584237
"384",1015,"EMPIRE","test","error","STATE","state",1885,1,NA,"change 2>1 bc caps",0.691156381584237
"385",1015,"DRACULA","test","error","SCARY","scary",2334,1,NA,"change 2>1 bc caps",0.691156381584237
"386",1015,"CANYON","test","error","MOUNTAIN","mountain",2910,1,NA,"change 2>1 bc caps",0.691156381584237
"387",1015,"EYES","test","error","COLOR","vision",1918,0,NA,"",0.691156381584237
"388",1015,"PARCEL","test","error","BOX","box",2542,1,NA,"change 2>1 bc caps",0.691156381584237
"389",1015,"COURAGEOUS","test","error","LION","lion",2014,1,NA,"change 2>1 bc caps",0.691156381584237
"390",1015,"ORDER","test","error","FORM","side",1982,0,NA,"",0.691156381584237
"391",1015,"CRUNCH","test","error","NOISE","noise",2782,1,NA,"change 2>1 bc caps",0.691156381584237
"392",1015,"DIAMETER","test","error","LENGTH","length",4254,1,NA,"change 2>1 bc caps",0.691156381584237
"393",1015,"STERN","test","error","BOAT","boat",1646,1,NA,"change 2>1 bc caps",0.691156381584237
"394",1015,"ELEVATOR","test","error","BUILDING","building",6254,1,NA,"change 2>1 bc caps",0.691156381584237
"395",1015,"DANCER","test","error","MUSIC","music",5455,1,NA,"change 2>1 bc caps",0.691156381584237
"396",1015,"SAFARI","test","error","DESERT","desert",5982,1,NA,"change 2>1 bc caps",0.691156381584237
"397",1015,"HONEYMOON","test","error","ROMANCE","romance",1774,1,NA,"change 2>1 bc caps",0.691156381584237
"398",1015,"GLIDE","test","error","HANG","hang",1694,1,NA,"change 2>1 bc caps",0.691156381584237
"399",1015,"LATIN","test","error","FRENCH","music",9646,0,NA,"",0.691156381584237
"400",1015,"LAUNDRY","test","error","SOAP","soap",2030,1,NA,"change 2>1 bc caps",0.691156381584237
"401",1015,"PRESCRIPTION","test","error","PILL","pills",4014,1,NA,"change 2>1 bc no caps and plural",0.691156381584237
"402",1015,"SWING","test","error","TREE","tree",1662,1,NA,"change 2>1 bc caps",0.691156381584237
"403",1015,"FUGITIVE","test","error","RUN","run",2062,1,NA,"change 2>1 bc caps",0.691156381584237
"404",1015,"MEASUREMENT","test","error","HEIGHT","height",3710,1,NA,"change 2>1 bc caps",0.691156381584237
"405",1015,"TEA","test","error","LEAVES","leaves",1678,1,NA,"change 2>1 bc caps",0.691156381584237
"406",1015,"SIDE","test","error","ORDER","order",6255,1,NA,"change 2>1 bc caps",0.691156381584237
"407",1015,"CHIMNEY","test","error","BRICK","brick",2654,1,NA,"change 2>1 bc caps",0.691156381584237
"408",1015,"SAIL","test","error","OCEAN","ocean",3806,1,NA,"change 2>1 bc caps",0.691156381584237
"409",1015,"CHUNK","test","error","BLOCK","brick",9658,0,NA,"",0.691156381584237
"410",1015,"ROBIN","test","error","RED","red",4111,1,NA,"change 2>1 bc caps",0.691156381584237
"411",1016,"SAIL","test","error","OCEAN","OCEAN",12287,1,NA,"",0.743712985817525
"412",1016,"STERN","test","error","BOAT","DESERT",9119,0,NA,"",0.743712985817525
"413",1016,"HONEYMOON","test","error","ROMANCE","ROMANCE",8751,1,NA,"",0.743712985817525
"414",1016,"DANCER","test","error","MUSIC","MUSIC",3326,1,NA,"",0.743712985817525
"415",1016,"LATIN","test","error","FRENCH","FRENCH",3647,1,NA,"",0.743712985817525
"416",1016,"DIAMETER","test","error","LENGTH","LENGTH",3998,1,NA,"",0.743712985817525
"417",1016,"CHUNK","test","error","BLOCK","BLOCK",4734,1,NA,"",0.743712985817525
"418",1016,"CRUNCH","test","error","NOISE","RUN",14671,0,NA,"",0.743712985817525
"419",1016,"ROBIN","test","error","RED","SEA",8639,0,NA,"",0.743712985817525
"420",1016,"PARCEL","test","error","BOX","NO",9022,0,NA,"",0.743712985817525
"421",1016,"SWING","test","error","TREE","TREE",3870,1,NA,"",0.743712985817525
"422",1016,"ORDER","test","error","FORM","SIDE",10863,0,NA,"",0.743712985817525
"423",1016,"MEASUREMENT","test","error","HEIGHT","HEIGHT",7758,1,NA,"",0.743712985817525
"424",1016,"TEA","test","error","LEAVES","LEVEAS",13887,1,NA,"change 2>1 bc typo",0.743712985817525
"425",1016,"GLIDE","test","error","HANG","CUT",11247,0,NA,"",0.743712985817525
"426",1016,"ELEVATOR","test","error","BUILDING","BUILDING",4911,1,NA,"",0.743712985817525
"427",1016,"SAFARI","test","error","DESERT","DESERT",4463,1,NA,"",0.743712985817525
"428",1016,"COURAGEOUS","test","error","LION","LION",4255,1,NA,"",0.743712985817525
"429",1016,"LAUNDRY","test","error","SOAP","SOAP",2911,1,NA,"",0.743712985817525
"430",1016,"EYES","test","error","COLOR","MOUTHS",7678,0,NA,"",0.743712985817525
"431",1016,"EMPIRE","test","error","STATE","STATE",2126,1,NA,"",0.743712985817525
"432",1016,"INTRODUCE","test","error","PRESENT","PRESENT",6606,1,NA,"",0.743712985817525
"433",1016,"PRESCRIPTION","test","error","PILL","PILL",3391,1,NA,"",0.743712985817525
"434",1016,"DRACULA","test","error","SCARY","NO",10158,0,NA,"",0.743712985817525
"435",1016,"CHIMNEY","test","error","BRICK","BRICK",3582,1,NA,"",0.743712985817525
"436",1017,"WELL","test","error","DONE","DONE",4558,1,NA,"",0.666832232414192
"437",1017,"DANCER","test","error","MUSIC","SINGER",4158,0,NA,"",0.666832232414192
"438",1017,"INTRODUCE","test","error","PRESENT","PRESENT",9646,1,NA,"",0.666832232414192
"439",1017,"ORDER","test","error","FORM","SIDE",6349,0,NA,"",0.666832232414192
"440",1017,"GLIDE","test","error","HANG","LINE",5486,0,NA,"",0.666832232414192
"441",1017,"CHUNK","test","error","BLOCK","F",8062,0,NA,"",0.666832232414192
"442",1017,"FUGITIVE","test","error","RUN","F",4286,0,NA,"",0.666832232414192
"443",1017,"CHIMNEY","test","error","BRICK","BRICK",10654,1,NA,"",0.666832232414192
"444",1017,"PRESCRIPTION","test","error","PILL","F",10350,0,NA,"",0.666832232414192
"445",1017,"COURAGEOUS","test","error","LION","LION",3070,1,NA,"",0.666832232414192
"446",1017,"ELEVATOR","test","error","BUILDING","APARTMENT",9966,0,NA,"",0.666832232414192
"447",1017,"DRACULA","test","error","SCARY","SCARY",9694,1,NA,"",0.666832232414192
"448",1017,"CANYON","test","error","MOUNTAIN","MUNTIAN",6319,1,NA,"change 2>1 bc typo",0.666832232414192
"449",1017,"HONEYMOON","test","error","ROMANCE","ROMANCE",5293,1,NA,"",0.666832232414192
"450",1017,"LATIN","test","error","FRENCH","FRENCH",4206,1,NA,"",0.666832232414192
"451",1017,"CRUNCH","test","error","NOISE","BRICK",7966,0,NA,"",0.666832232414192
"452",1017,"EYES","test","error","COLOR","COLOR",3438,1,NA,"",0.666832232414192
"453",1017,"ROBIN","test","error","RED","RED",2430,1,NA,"",0.666832232414192
"454",1017,"EMPIRE","test","error","STATE","STATE",2942,1,NA,"",0.666832232414192
"455",1017,"SWING","test","error","TREE","TREE",5118,1,NA,"",0.666832232414192
"456",1017,"PARCEL","test","error","BOX","F",5086,0,NA,"",0.666832232414192
"457",1017,"TEA","test","error","LEAVES","LEAVES",3662,1,NA,"",0.666832232414192
"458",1017,"STERN","test","error","BOAT","BOAT",5774,1,NA,"",0.666832232414192
"459",1017,"SAFARI","test","error","DESERT","desert",6045,1,NA,"change 2>1 bc caps",0.666832232414192
"460",1017,"MEASUREMENT","test","error","HEIGHT","line",8301,0,NA,"",0.666832232414192
"461",1017,"SAIL","test","error","OCEAN","OCEAN",5581,1,NA,"",0.666832232414192
"462",1017,"LAUNDRY","test","error","SOAP","SOAP",4014,1,NA,"",0.666832232414192
"463",1017,"PORTRAY","test","error","SHOW","F",13646,0,NA,"",0.666832232414192
"464",1017,"SIDE","test","error","ORDER","ORDER",4221,1,NA,"",0.666832232414192
"465",1017,"DIAMETER","test","error","LENGTH","LENGTH",5790,1,NA,"",0.666832232414192
"466",1018,"ORDER","test","error","FORM","SIDE",5231,0,NA,"",0.724030446865875
"467",1018,"SWING","test","error","TREE","SET",4158,0,NA,"",0.724030446865875
"468",1018,"SIDE","test","error","ORDER","DISH",3374,0,NA,"",0.724030446865875
"469",1018,"LATIN","test","error","FRENCH","FRENCH",2445,1,NA,"",0.724030446865875
"470",1018,"PARCEL","test","error","BOX","BOX",7710,1,NA,"",0.724030446865875
"471",1018,"STERN","test","error","BOAT","ANGER",10381,0,NA,"",0.724030446865875
"472",1018,"SAFARI","test","error","DESERT","DESERT",4253,1,NA,"",0.724030446865875
"473",1018,"DIAMETER","test","error","LENGTH","LENGTH",2462,1,NA,"",0.724030446865875
"474",1018,"PRESCRIPTION","test","error","PILL","DOCTOR",2750,0,NA,"",0.724030446865875
"475",1018,"LAUNDRY","test","error","SOAP","CLOTHES",5069,0,NA,"",0.724030446865875
"476",1018,"SAIL","test","error","OCEAN","OCEAN",4206,1,NA,"",0.724030446865875
"477",1018,"MEASUREMENT","test","error","HEIGHT","HEIGHT",3246,1,NA,"",0.724030446865875
"478",1018,"DRACULA","test","error","SCARY","SCARY",3598,1,NA,"",0.724030446865875
"479",1018,"GLIDE","test","error","HANG","FLOAT",9902,0,NA,"",0.724030446865875
"480",1018,"HONEYMOON","test","error","ROMANCE","ROMANCE",3806,1,NA,"",0.724030446865875
"481",1018,"CANYON","test","error","MOUNTAIN","MOUNTAIN",11646,1,NA,"",0.724030446865875
"482",1018,"COURAGEOUS","test","error","LION","LION",1966,1,NA,"",0.724030446865875
"483",1018,"WELL","test","error","DONE","DONE",7423,1,NA,"",0.724030446865875
"484",1018,"CHIMNEY","test","error","BRICK","BRICK",2414,1,NA,"",0.724030446865875
"485",1018,"INTRODUCE","test","error","PRESENT","PRESENT",5198,1,NA,"",0.724030446865875
"486",1018,"FUGITIVE","test","error","RUN","RUN",1821,1,NA,"",0.724030446865875
"487",1018,"EYES","test","error","COLOR","COLOR",1838,1,NA,"",0.724030446865875
"488",1018,"CRUNCH","test","error","NOISE","NOISE",2590,1,NA,"",0.724030446865875
"489",1018,"EMPIRE","test","error","STATE","IDK",9310,0,NA,"",0.724030446865875
"490",1018,"ROBIN","test","error","RED","RED",2318,1,NA,"",0.724030446865875
"491",1018,"CHUNK","test","error","BLOCK","BITE",7310,0,NA,"",0.724030446865875
"492",1018,"TEA","test","error","LEAVES","LEAVES",2638,1,NA,"",0.724030446865875
"493",1018,"DANCER","test","error","MUSIC","MUSIC",2413,1,NA,"",0.724030446865875
"494",1019,"TEA","test","error","LEAVES","WARM",4319,0,NA,"",0.433163711941564
"495",1019,"PORTRAY","test","error","SHOW","SHOW",2734,1,NA,"",0.433163711941564
"496",1019,"SAFARI","test","error","DESERT","ANIMALS",5599,0,NA,"",0.433163711941564
"497",1019,"DRACULA","test","error","SCARY","SCARY",2671,1,NA,"",0.433163711941564
"498",1019,"COURAGEOUS","test","error","LION"," KIND",3690,0,NA,"",0.433163711941564
"499",1019,"PRESCRIPTION","test","error","PILL","PILL",3135,1,NA,"",0.433163711941564
"500",1019,"FUGITIVE","test","error","RUN","WAR",6142,0,NA,"",0.433163711941564
"501",1019,"EYES","test","error","COLOR","COLOR",4767,1,NA,"",0.433163711941564
"502",1019,"LATIN","test","error","FRENCH","LANGUAGE",5087,0,NA,"",0.433163711941564
"503",1019,"PARCEL","test","error","BOX","EVICT",3519,0,NA,"",0.433163711941564
"504",1019,"INTRODUCE","test","error","PRESENT","PRESENT",6127,1,NA,"",0.433163711941564
"505",1019,"SWING","test","error","TREE","GLIDE",2814,0,NA,"",0.433163711941564
"506",1019,"GLIDE","test","error","HANG","SWING",2399,0,NA,"",0.433163711941564
"507",1019,"CANYON","test","error","MOUNTAIN","VALLEY",3151,0,NA,"",0.433163711941564
"508",1019,"CHIMNEY","test","error","BRICK","BRICK",3102,1,NA,"",0.433163711941564
"509",1019,"CHUNK","test","error","BLOCK","PEICE",3358,0,NA,"",0.433163711941564
"510",1019,"WELL","test","error","DONE","KIND",4462,0,NA,"",0.433163711941564
"511",1019,"ELEVATOR","test","error","BUILDING","BUILDING",5294,1,NA,"",0.433163711941564
"512",1019,"STERN","test","error","BOAT","TOUGH",6703,0,NA,"",0.433163711941564
"513",1019,"SIDE","test","error","ORDER","PORTRAY",6528,0,NA,"",0.433163711941564
"514",1019,"HONEYMOON","test","error","ROMANCE","ROMANE",2814,1,NA,"change 2>1 bc typo",0.433163711941564
"515",1019,"DANCER","test","error","MUSIC","MUSIC",3054,1,NA,"",0.433163711941564
"516",1019,"CRUNCH","test","error","NOISE","SOUND",6399,0,NA,"",0.433163711941564
"517",1019,"DIAMETER","test","error","LENGTH","MEASURE",5711,0,NA,"",0.433163711941564
"518",1019,"MEASUREMENT","test","error","HEIGHT","DIAMETER",3919,0,NA,"",0.433163711941564
"519",1019,"LAUNDRY","test","error","SOAP","CLEAN",2270,0,NA,"",0.433163711941564
"520",1019,"ORDER","test","error","FORM","LINEAR",6575,0,NA,"",0.433163711941564
"521",1020,"MEASUREMENT","test","error","HEIGHT","HEIGHT",4191,1,NA,"",0.872345361544077
"522",1020,"CRUNCH","test","error","NOISE","NOISE",11631,1,NA,"",0.872345361544077
"523",1020,"CANYON","test","error","MOUNTAIN","MOUNTAIN",2334,1,NA,"",0.872345361544077
"524",1020,"ORDER","test","error","FORM"," ",14730,0,NA,"",0.872345361544077
"525",1020,"ELEVATOR","test","error","BUILDING","BUILDING",3583,1,NA,"",0.872345361544077
"526",1020,"EMPIRE","test","error","STATE","STATE",1646,1,NA,"",0.872345361544077
"527",1020,"CHUNK","test","error","BLOCK","BLOCK",7934,1,NA,"",0.872345361544077
"528",1020,"INTRODUCE","test","error","PRESENT","PRESENT",3102,1,NA,"",0.872345361544077
"529",1020,"HONEYMOON","test","error","ROMANCE","ROMANCE",3118,1,NA,"",0.872345361544077
"530",1020,"EYES","test","error","COLOR","COLOR",2206,1,NA,"",0.872345361544077
"531",1020,"ROBIN","test","error","RED","RED",2510,1,NA,"",0.872345361544077
"532",1020,"PORTRAY","test","error","SHOW","SHOW",1998,1,NA,"",0.872345361544077
"533",1020,"SAIL","test","error","OCEAN","OCEAN",4078,1,NA,"",0.872345361544077
"534",1020,"SWING","test","error","TREE","TREE",1982,1,NA,"",0.872345361544077
"535",1020,"GLIDE","test","error","HANG","HANG",1950,1,NA,"",0.872345361544077
