,participant,condition,cue,target,study_response,study_rt,test_response,test_rt,correct
313,1011.0,1.0,DIAMETER,LENGTH,RADIUS,2542.0,MEASUREMENT,3150.0,0
314,1011.0,1.0,PARCEL,BOX,FLY,4750.0,BOX,1535.0,1
315,1011.0,1.0,ELEVATOR,BUILDING,TECHNICIAN,4754.0,BUILDING,3726.0,1
316,1011.0,1.0,HONEYMOON,ROMANCE,MARRY,4561.0,ROMANCE,2335.0,1
317,1011.0,1.0,LAUNDRY,SOAP,DIRTY,2394.0,DIRTY,4863.0,0
318,1011.0,1.0,ROBIN,RED,HOOD,2042.0,RED,1486.0,1
319,1011.0,1.0,SIDE,ORDER,GIG,2242.0,EFFECT,3311.0,0
320,1011.0,1.0,STERN,BOAT,SHIP,2541.0,SHIP,3183.0,0
321,1011.0,1.0,COURAGEOUS,LION,SUPERHERO,3317.0,LION,3886.0,1
322,1011.0,1.0,WELL,DONE,DONE,2008.0,BEING,1711.0,0
323,1011.0,1.0,FUGITIVE,RUN,CRIMINAL,2376.0,RUB,1470.0,0
324,1011.0,1.0,EYES,COLOR,BROW,4305.0,BALL,5166.0,0
325,1011.0,1.0,SAIL,OCEAN,BOAT,2033.0,OCEAN,2398.0,1
326,1011.0,1.0,CRUNCH,NOISE,,4919.0,CRISPY,11071.0,0
327,1011.0,1.0,PORTRAY,SHOW,PICTURE,3676.0,PICTURE,4366.0,0
328,1011.0,1.0,INTRODUCE,PRESENT,YOURSELF,3776.0,NEW,5022.0,0
329,1011.0,1.0,TEA,LEAVES,HOT,1832.0,LEAVES,3503.0,1
330,1012.0,1.0,PORTRAY,SHOW,ouc=,4975.0,PIECE,8719.0,0
331,1012.0,1.0,PARCEL,BOX,half,3687.0,PACKAGE,4958.0,0
332,1012.0,1.0,CRUNCH,NOISE,yum,4223.0,NOISE,8062.0,1
333,1012.0,1.0,SAFARI,DESERT,forest,2669.0,DESERT,3918.0,1
334,1012.0,1.0,PRESCRIPTION,PILL,pill,2561.0,PILL,2159.0,1
335,1012.0,1.0,ELEVATOR,BUILDING,up,2591.0,BUILDING,2974.0,1
336,1012.0,1.0,SAIL,OCEAN,boat,2459.0,WATER,10334.0,0
337,1012.0,1.0,DRACULA,SCARY,fangs,2961.0,SCARY,2847.0,1
338,1012.0,1.0,SWING,TREE,water,2791.0,PLAY,4303.0,0
339,1012.0,1.0,LATIN,FRENCH,language,3369.0,FRENCH,5487.0,1
340,1012.0,1.0,ORDER,FORM,food,2512.0,FILL,7839.0,0
341,1012.0,1.0,CANYON,MOUNTAIN,moon,2909.0,MOUNTAIN,2430.0,1
342,1012.0,1.0,ROBIN,RED,bird,2527.0,RED,1599.0,1
343,1012.0,1.0,TEA,LEAVES,herbal,4704.0,LEAVES,2639.0,1
344,1012.0,1.0,LAUNDRY,SOAP,clean,2731.0,WASH,8623.0,0
345,1012.0,1.0,DANCER,MUSIC,ballerina,3780.0,MUSIC,2734.0,1
346,1012.0,1.0,INTRODUCE,PRESENT,meet,2720.0,START,23502.0,0
347,1012.0,1.0,FUGITIVE,RUN,crime,3803.0,RUN,12430.0,1
348,1012.0,1.0,CHIMNEY,BRICK,roof,2589.0,BRICK,3183.0,1
349,1012.0,1.0,CHUNK,BLOCK,space,4784.0,BLOCK,7935.0,1
350,1012.0,1.0,COURAGEOUS,LION,brave,3372.0,BRAVE,16191.0,0
351,1012.0,1.0,WELL,DONE,GOOD,3228.0,GOOD,4031.0,0
352,1012.0,1.0,EYES,COLOR,PUPIL,2932.0,SIGHT,4207.0,0
353,1012.0,1.0,STERN,BOAT,ANGRY,4840.0,BOAT,2927.0,1
354,1012.0,1.0,MEASUREMENT,HEIGHT,TEASPOON,4103.0,HEIGHT,9982.0,1
355,1012.0,1.0,HONEYMOON,ROMANCE,SWEET,3103.0,LOVE,25790.0,0
356,1012.0,1.0,EMPIRE,STATE,FALL,3273.0,STATE,2270.0,1
357,1012.0,1.0,SIDE,ORDER,LEFT,4629.0,NEXT,14543.0,0
358,1012.0,1.0,GLIDE,HANG,MOVE,3864.0,SKY,5951.0,0
359,1012.0,1.0,DIAMETER,LENGTH,CIRCLE,2790.0,LENGTH,13759.0,1
360,1013.0,1.0,GLIDE,HANG,SLIDE,3301.0,HANG,3182.0,1
361,1013.0,1.0,LAUNDRY,SOAP,BASKET,3015.0,SOAP,1966.0,1
362,1013.0,1.0,CRUNCH,NOISE,CA,4710.0,NOISE,5102.0,1
363,1013.0,1.0,INTRODUCE,PRESENT,NAME,2240.0,PRESENT,6541.0,1
364,1013.0,1.0,ORDER,FORM,FOOD,2557.0,SIDE,9309.0,0
365,1013.0,1.0,ELEVATOR,BUILDING,LIFT,3139.0,BUILDING,5374.0,1
366,1013.0,1.0,CANYON,MOUNTAIN,GRAND,2676.0,VALLEY,17181.0,0
367,1013.0,1.0,TEA,LEAVES,PARTY,3288.0,LEAVES,4719.0,1
368,1013.0,1.0,HONEYMOON,ROMANCE,HAWAII,2809.0,ROMANCE,2621.0,1
369,1013.0,1.0,STERN,BOAT,MEAN,4768.0,SHIP,11261.0,0
370,1013.0,1.0,DANCER,MUSIC,SHOES,3443.0,MUSIC,4014.0,1
371,1013.0,1.0,PRESCRIPTION,PILL,GLASSES,3471.0,PILLS,12190.0,0
372,1013.0,1.0,SAFARI,DESERT,LION,2976.0,DESERT,3630.0,1
373,1013.0,1.0,SAIL,OCEAN,BOAT,2277.0,BOAT,6013.0,0
374,1013.0,1.0,FUGITIVE,RUN,JAIL,2603.0,RUN,2542.0,1
375,1013.0,1.0,CHUNK,BLOCK,CHEESE,4205.0,BLOCK,5726.0,1
376,1013.0,1.0,SWING,TREE,TREE,4489.0,TREE,3741.0,1
377,1013.0,1.0,WELL,DONE,WATER,2327.0,DONE,1901.0,1
378,1013.0,1.0,MEASUREMENT,HEIGHT,CUP,4209.0,SIZE,6590.0,0
379,1013.0,1.0,CHIMNEY,BRICK,SWEEP,3995.0,BRICK,2477.0,1
380,1013.0,1.0,LATIN,FRENCH,NB,4683.0,FRENCH,3437.0,1
381,1013.0,1.0,PORTRAY,SHOW,PAINT,2925.0,SHOW,2910.0,1
382,1013.0,1.0,EYES,COLOR,SEE,2319.0,COLOR,3021.0,1
383,1013.0,1.0,DRACULA,SCARY,VAMPIRE,4909.0,BLOOD,12957.0,0
384,1013.0,1.0,SIDE,ORDER,SHOW,3831.0,ORDER,9534.0,1
385,1013.0,1.0,COURAGEOUS,LION,BRAVE,3027.0,LION,2462.0,1
386,1013.0,1.0,EMPIRE,STATE,NEW YORK,3392.0,STATE,3229.0,1
387,1013.0,1.0,PARCEL,BOX,MAIL,2814.0,BOX,4653.0,1
388,1013.0,1.0,ROBIN,RED,BIRD,2786.0, RED,3425.0,0
389,1013.0,1.0,DIAMETER,LENGTH,INCH,3445.0,LENGTH,5934.0,1
390,1014.0,1.0,SAIL,OCEAN,BOA,4413.0,OCEAN,5358.0,1
391,1014.0,1.0,PARCEL,BOX,UMBRELLA,4962.0,BOX,2607.0,1
392,1014.0,1.0,CANYON,MOUNTAIN,PEN,2696.0,VALLEY,9518.0,0
393,1014.0,1.0,LATIN,FRENCH,GREEK,3645.0,FRENCH,2190.0,1
394,1014.0,1.0,EMPIRE,STATE,STRIKES BACK,4116.0,CITY,23999.0,0
395,1014.0,1.0,GLIDE,HANG,SQURIALL,4608.0,BOAT,4447.0,0
396,1014.0,1.0,TEA,LEAVES,CHA,3558.0,LEAVES,3679.0,1
397,1014.0,1.0,SWING,TREE,RED,2774.0,RED,3391.0,0
398,1014.0,1.0,WELL,DONE,WATER,3293.0,BEING,2495.0,0
399,1014.0,1.0,CRUNCH,NOISE,CHURCH,3247.0,CHURCH,4879.0,0
400,1014.0,1.0,INTRODUCE,PRESENT,BOUYN,4958.0,PRESENT,4942.0,1
401,1014.0,1.0,ROBIN,RED,HOOD,2096.0,RED,2174.0,1
402,1014.0,1.0,COURAGEOUS,LION,BRAVE,3184.0,LION,4078.0,1
403,1014.0,1.0,CHUNK,BLOCK,CHURCH,3023.0,BOAT,16286.0,0
404,1014.0,1.0,ORDER,FORM,BLOUSE,3734.0,FOOD,4223.0,0
405,1014.0,1.0,ELEVATOR,BUILDING,SHAFT,2737.0,UP,5854.0,0
406,1014.0,1.0,PRESCRIPTION,PILL,MEDS,2582.0,PILL,2318.0,1
407,1014.0,1.0,SIDE,ORDER,HUSSLE,4104.0,NEXT,21247.0,0
408,1014.0,1.0,STERN,BOAT,LOOK,2671.0,LOOK,4687.0,0
409,1014.0,1.0,EYES,COLOR,LOOK,3000.0,COLOR,2190.0,1
410,1014.0,1.0,HONEYMOON,ROMANCE,LOVE,2266.0,ROMANCE,2239.0,1
411,1014.0,1.0,FUGITIVE,RUN,PRISION,4052.0,RUN,2942.0,1
412,1014.0,1.0,PORTRAY,SHOW,PICTURE,3831.0,SHOW,12063.0,1
413,1014.0,1.0,DANCER,MUSIC,SINGER,3501.0,MUSIC,3375.0,1
414,1014.0,1.0,CHIMNEY,BRICK,SMOKE,4057.0,BRICK,3838.0,1
415,1014.0,1.0,SAFARI,DESERT,FIREFOX,4591.0,AFRICA,6031.0,0
416,1014.0,1.0,LAUNDRY,SOAP,CLOTHES,3347.0,SOAP,2222.0,1
417,1014.0,1.0,DIAMETER,LENGTH,RADIUS,3172.0,LENGTH,5551.0,1
418,1014.0,1.0,DRACULA,SCARY,VAMPIRE,4761.0,SCARY,2863.0,1
419,1014.0,1.0,MEASUREMENT,HEIGHT,INCH,4532.0,LONG,4639.0,0
420,1015.0,1.0,WELL,DONE,water,3739.0,done,1629.0,0
421,1015.0,1.0,INTRODUCE,PRESENT,debut,3816.0,present,2429.0,0
422,1015.0,1.0,PORTRAY,SHOW,depict,3829.0,show,3118.0,0
423,1015.0,1.0,EMPIRE,STATE,dynasty,3065.0,state,1885.0,0
424,1015.0,1.0,DRACULA,SCARY,vampire,4376.0,scary,2334.0,0
425,1015.0,1.0,CANYON,MOUNTAIN,gran,4790.0,mountain,2910.0,0
426,1015.0,1.0,EYES,COLOR,vision,3937.0,vision,1918.0,0
427,1015.0,1.0,PARCEL,BOX,divvy,2872.0,box,2542.0,0
428,1015.0,1.0,COURAGEOUS,LION,brave,2623.0,lion,2014.0,0
429,1015.0,1.0,ORDER,FORM,request,3179.0,side,1982.0,0
430,1015.0,1.0,CRUNCH,NOISE,hard,3136.0,noise,2782.0,0
431,1015.0,1.0,DIAMETER,LENGTH,width,2664.0,length,4254.0,0
432,1015.0,1.0,STERN,BOAT,strict,2239.0,boat,1646.0,0
433,1015.0,1.0,ELEVATOR,BUILDING,up,1932.0,building,6254.0,0
434,1015.0,1.0,DANCER,MUSIC,studio,3262.0,music,5455.0,0
435,1015.0,1.0,SAFARI,DESERT,website,2452.0,desert,5982.0,0
436,1015.0,1.0,HONEYMOON,ROMANCE,vacation,3170.0,romance,1774.0,0
437,1015.0,1.0,GLIDE,HANG,skate,3228.0,hang,1694.0,0
438,1015.0,1.0,LATIN,FRENCH,america,2140.0,music,9646.0,0
439,1015.0,1.0,LAUNDRY,SOAP,machine,2757.0,soap,2030.0,0
440,1015.0,1.0,PRESCRIPTION,PILL,glasses,3680.0,pills,4014.0,0
441,1015.0,1.0,SWING,TREE,g,4044.0,tree,1662.0,0
442,1015.0,1.0,FUGITIVE,RUN,robber,2759.0,run,2062.0,0
443,1015.0,1.0,MEASUREMENT,HEIGHT,inches,3438.0,height,3710.0,0
444,1015.0,1.0,TEA,LEAVES,bag,1722.0,leaves,1678.0,0
445,1015.0,1.0,SIDE,ORDER,walk,2124.0,order,6255.0,0
446,1015.0,1.0,CHIMNEY,BRICK,sweep,3262.0,brick,2654.0,0
447,1015.0,1.0,SAIL,OCEAN,boat,1772.0,ocean,3806.0,0
448,1015.0,1.0,CHUNK,BLOCK,fat,3673.0,brick,9658.0,0
449,1015.0,1.0,ROBIN,RED,bird,3482.0,red,4111.0,0
450,1016.0,1.0,SAIL,OCEAN,SEA,3641.0,OCEAN,12287.0,1
451,1016.0,1.0,STERN,BOAT,NYU,4973.0,DESERT,9119.0,0
452,1016.0,1.0,HONEYMOON,ROMANCE,SWEET,3985.0,ROMANCE,8751.0,1
453,1016.0,1.0,DANCER,MUSIC,COOL,2441.0,MUSIC,3326.0,1
454,1016.0,1.0,LATIN,FRENCH,AERMICAN,2560.0,FRENCH,3647.0,1
455,1016.0,1.0,DIAMETER,LENGTH,CIRCLE,3787.0,LENGTH,3998.0,1
456,1016.0,1.0,CANYON,MOUNTAIN,MOUNTAIN,4659.0,MOUNTAIN,3487.0,1
457,1016.0,1.0,WELL,DONE,DONE,2418.0,DONE,2494.0,1
458,1016.0,1.0,CHUNK,BLOCK,CAR,2601.0,BLOCK,4734.0,1
459,1016.0,1.0,FUGITIVE,RUN,LANG,4936.0,NO,20639.0,0
460,1016.0,1.0,CRUNCH,NOISE,BLOCK,4226.0,RUN,14671.0,0
461,1016.0,1.0,ROBIN,RED,SON,2092.0,SEA,8639.0,0
462,1016.0,1.0,PARCEL,BOX,,5000.0,NO,9022.0,0
463,1016.0,1.0,SWING,TREE,FLY,2421.0,TREE,3870.0,1
464,1016.0,1.0,ORDER,FORM,REGULA,4970.0,SIDE,10863.0,0
465,1016.0,1.0,MEASUREMENT,HEIGHT,,5000.0,HEIGHT,7758.0,1
466,1016.0,1.0,SIDE,ORDER,HIGHET,4809.0, LENGTH,25754.0,0
467,1016.0,1.0,TEA,LEAVES,CAFE,2488.0,LEVEAS,13887.0,0
468,1016.0,1.0,GLIDE,HANG,SLIDE,3033.0,CUT,11247.0,0
469,1016.0,1.0,ELEVATOR,BUILDING,LIFT,2412.0,BUILDING,4911.0,1
470,1016.0,1.0,SAFARI,DESERT,GOOGLE,2992.0,DESERT,4463.0,1
471,1016.0,1.0,COURAGEOUS,LION,FEAR,4733.0,LION,4255.0,1
472,1016.0,1.0,LAUNDRY,SOAP,CLOTHERS,3468.0,SOAP,2911.0,1
473,1016.0,1.0,EYES,COLOR,GLASSES,3539.0,MOUTHS,7678.0,0
474,1016.0,1.0,EMPIRE,STATE,KING,2723.0,STATE,2126.0,1
475,1016.0,1.0,INTRODUCE,PRESENT,YOURSELF,3884.0,PRESENT,6606.0,1
476,1016.0,1.0,PORTRAY,SHOW,SCULOTURE,3921.0,SHOW,15422.0,1
477,1016.0,1.0,PRESCRIPTION,PILL,DURG,2359.0,PILL,3391.0,1
478,1016.0,1.0,DRACULA,SCARY,NO,3492.0,NO,10158.0,0
479,1016.0,1.0,CHIMNEY,BRICK,SMOKE,2805.0,BRICK,3582.0,1
480,1017.0,1.0,WELL,DONE,,5000.0,DONE,4558.0,1
481,1017.0,1.0,DANCER,MUSIC,,5000.0,SINGER,4158.0,0
482,1017.0,1.0,INTRODUCE,PRESENT,me,2694.0,PRESENT,9646.0,1
483,1017.0,1.0,ORDER,FORM,,4600.0,SIDE,6349.0,0
484,1017.0,1.0,GLIDE,HANG,line,4803.0,LINE,5486.0,0
485,1017.0,1.0,CHUNK,BLOCK,chunk,3670.0,F,8062.0,0
486,1017.0,1.0,FUGITIVE,RUN,,5000.0,F,4286.0,0
487,1017.0,1.0,CHIMNEY,BRICK,bar,3625.0,BRICK,10654.0,1
488,1017.0,1.0,PRESCRIPTION,PILL,,5000.0,F,10350.0,0
489,1017.0,1.0,COURAGEOUS,LION,cous,4852.0,LION,3070.0,1
490,1017.0,1.0,ELEVATOR,BUILDING,up,2770.0,APARTMENT,9966.0,0
491,1017.0,1.0,DRACULA,SCARY,d,4979.0,SCARY,9694.0,1
492,1017.0,1.0,CANYON,MOUNTAIN,high,4084.0,MUNTIAN,6319.0,0
493,1017.0,1.0,HONEYMOON,ROMANCE,h,3928.0,ROMANCE,5293.0,1
494,1017.0,1.0,LATIN,FRENCH,b,4473.0,FRENCH,4206.0,1
495,1017.0,1.0,CRUNCH,NOISE,run,4405.0,BRICK,7966.0,0
496,1017.0,1.0,EYES,COLOR,noses,4131.0,COLOR,3438.0,1
497,1017.0,1.0,ROBIN,RED,coursge,4563.0,RED,2430.0,1
498,1017.0,1.0,EMPIRE,STATE,clro,4440.0,STATE,2942.0,1
499,1017.0,1.0,SWING,TREE,child,3449.0,TREE,5118.0,1
500,1017.0,1.0,PARCEL,BOX,ca,4970.0,F,5086.0,0
501,1017.0,1.0,TEA,LEAVES,cup,2712.0,LEAVES,3662.0,1
502,1017.0,1.0,STERN,BOAT,rock,4117.0,BOAT,5774.0,1
503,1017.0,1.0,SAFARI,DESERT,,5000.0,desert,6045.0,0
504,1017.0,1.0,MEASUREMENT,HEIGHT,ch,3787.0,line,8301.0,0
505,1017.0,1.0,SAIL,OCEAN,boat,3209.0,OCEAN,5581.0,1
506,1017.0,1.0,LAUNDRY,SOAP,clean,3520.0,SOAP,4014.0,1
507,1017.0,1.0,PORTRAY,SHOW,,5000.0,F,13646.0,0
508,1017.0,1.0,SIDE,ORDER,walk,3461.0,ORDER,4221.0,1
509,1017.0,1.0,DIAMETER,LENGTH,li,4872.0,LENGTH,5790.0,1
510,1018.0,1.0,ORDER,FORM,,5000.0,SIDE,5231.0,0
511,1018.0,1.0,SWING,TREE,TIRE,4932.0,SET,4158.0,0
512,1018.0,1.0,ELEVATOR,BUILDING,BUILDIN,4908.0,BUILDING,3423.0,1
513,1018.0,1.0,SIDE,ORDER,PLAY,3638.0,DISH,3374.0,0
514,1018.0,1.0,LATIN,FRENCH,LANGUAGE,3317.0,FRENCH,2445.0,1
515,1018.0,1.0,PARCEL,BOX,MARKET,4289.0,BOX,7710.0,1
516,1018.0,1.0,PORTRAY,SHOW,SHOW,3189.0,SHOW,2237.0,1
517,1018.0,1.0,STERN,BOAT,ANGER,3057.0,ANGER,10381.0,0
518,1018.0,1.0,SAFARI,DESERT,TRIP,3006.0,DESERT,4253.0,1
519,1018.0,1.0,DIAMETER,LENGTH,TRI,4835.0,LENGTH,2462.0,1
520,1018.0,1.0,PRESCRIPTION,PILL,DOCTOR,3587.0,DOCTOR,2750.0,0
521,1018.0,1.0,LAUNDRY,SOAP,SUNDAY,3602.0,CLOTHES,5069.0,0
522,1018.0,1.0,SAIL,OCEAN,W,4906.0,OCEAN,4206.0,1
523,1018.0,1.0,MEASUREMENT,HEIGHT,INCHES,2971.0,HEIGHT,3246.0,1
524,1018.0,1.0,DRACULA,SCARY,VAMPIRE,2926.0,SCARY,3598.0,1
525,1018.0,1.0,GLIDE,HANG,SURF,3264.0,FLOAT,9902.0,0
526,1018.0,1.0,HONEYMOON,ROMANCE,MARRAIGE,3471.0,ROMANCE,3806.0,1
527,1018.0,1.0,CANYON,MOUNTAIN,GRAND,3108.0,MOUNTAIN,11646.0,1
528,1018.0,1.0,COURAGEOUS,LION,BRAVE,3112.0,LION,1966.0,1
529,1018.0,1.0,WELL,DONE,,5000.0,DONE,7423.0,1
530,1018.0,1.0,CHIMNEY,BRICK,HOUSE,2857.0,BRICK,2414.0,1
531,1018.0,1.0,INTRODUCE,PRESENT,MEET,2441.0,PRESENT,5198.0,1
532,1018.0,1.0,FUGITIVE,RUN,RUNAWAY,3336.0,RUN,1821.0,1
533,1018.0,1.0,EYES,COLOR,LOOK,2114.0,COLOR,1838.0,1
534,1018.0,1.0,CRUNCH,NOISE,MUNCH,2887.0,NOISE,2590.0,1
535,1018.0,1.0,EMPIRE,STATE,KINGDOM,3265.0,IDK,9310.0,0
536,1018.0,1.0,ROBIN,RED,BIRD,3949.0,RED,2318.0,1
537,1018.0,1.0,CHUNK,BLOCK,B,4905.0,BITE,7310.0,0
538,1018.0,1.0,TEA,LEAVES,TIME,2334.0,LEAVES,2638.0,1
539,1018.0,1.0,DANCER,MUSIC,DANCE,3694.0,MUSIC,2413.0,1
540,1019.0,1.0,TEA,LEAVES,HOT,4736.0,WARM,4319.0,0
541,1019.0,1.0,PORTRAY,SHOW,PL,4640.0,SHOW,2734.0,1
542,1019.0,1.0,SAFARI,DESERT,GOOGLE,2968.0,ANIMALS,5599.0,0
543,1019.0,1.0,DRACULA,SCARY,D,4493.0,SCARY,2671.0,1
544,1019.0,1.0,COURAGEOUS,LION,KIND,2819.0, KIND,3690.0,0
545,1019.0,1.0,PRESCRIPTION,PILL,GLASSES,4955.0,PILL,3135.0,1
546,1019.0,1.0,FUGITIVE,RUN,CHILD,4203.0,WAR,6142.0,0
547,1019.0,1.0,EYES,COLOR,FACE,3227.0,COLOR,4767.0,1
548,1019.0,1.0,LATIN,FRENCH,LANGUAGE,3571.0,LANGUAGE,5087.0,0
549,1019.0,1.0,PARCEL,BOX,PART,3820.0,EVICT,3519.0,0
550,1019.0,1.0,INTRODUCE,PRESENT,MEET,2548.0,PRESENT,6127.0,1
551,1019.0,1.0,SWING,TREE,PLAY,2841.0,GLIDE,2814.0,0
552,1019.0,1.0,SAIL,OCEAN,OCEAN,4047.0,OCEAN,2462.0,1
553,1019.0,1.0,ROBIN,RED,RED,2531.0,RED,1711.0,1
554,1019.0,1.0,GLIDE,HANG,SWIFT,2743.0,SWING,2399.0,0
555,1019.0,1.0,CANYON,MOUNTAIN,NATURE,3066.0,VALLEY,3151.0,0
556,1019.0,1.0,CHIMNEY,BRICK,HOUSE,2567.0,BRICK,3102.0,1
557,1019.0,1.0,CHUNK,BLOCK,SLICE,3151.0,PEICE,3358.0,0
558,1019.0,1.0,WELL,DONE,GOOD,4408.0,KIND,4462.0,0
559,1019.0,1.0,ELEVATOR,BUILDING,UP,2154.0,BUILDING,5294.0,1
560,1019.0,1.0,STERN,BOAT,STIFF,2662.0,TOUGH,6703.0,0
561,1019.0,1.0,SIDE,ORDER,BACK,2785.0,PORTRAY,6528.0,0
562,1019.0,1.0,HONEYMOON,ROMANCE,LOVE,2360.0,ROMANE,2814.0,0
563,1019.0,1.0,DANCER,MUSIC,BALLET,3513.0,MUSIC,3054.0,1
564,1019.0,1.0,CRUNCH,NOISE,CHOMP,2733.0,SOUND,6399.0,0
565,1019.0,1.0,DIAMETER,LENGTH,CIRCUMFRENCE,4080.0,MEASURE,5711.0,0
566,1019.0,1.0,MEASUREMENT,HEIGHT,RULER,3510.0,DIAMETER,3919.0,0
567,1019.0,1.0,LAUNDRY,SOAP,CLEAN,2560.0,CLEAN,2270.0,0
568,1019.0,1.0,ORDER,FORM,EVENT,3555.0,LINEAR,6575.0,0
569,1019.0,1.0,EMPIRE,STATE,STATE,2275.0,STATE,2447.0,1
570,1020.0,1.0,MEASUREMENT,HEIGHT,,5000.0,HEIGHT,4191.0,1
571,1020.0,1.0,CRUNCH,NOISE,,5000.0,NOISE,11631.0,1
572,1020.0,1.0,CANYON,MOUNTAIN,,5000.0,MOUNTAIN,2334.0,1
573,1020.0,1.0,ORDER,FORM,,5000.0, ,14730.0,0
574,1020.0,1.0,ELEVATOR,BUILDING,,5000.0,BUILDING,3583.0,1
575,1020.0,1.0,SIDE,ORDER,FRONT,3967.0,FRONT,15134.0,0
576,1020.0,1.0,EMPIRE,STATE,,5000.0,STATE,1646.0,1
577,1020.0,1.0,CHUNK,BLOCK,,5000.0,BLOCK,7934.0,1
578,1020.0,1.0,INTRODUCE,PRESENT,GREET,4708.0,PRESENT,3102.0,1
579,1020.0,1.0,HONEYMOON,ROMANCE,DATE,3288.0,ROMANCE,3118.0,1
580,1020.0,1.0,EYES,COLOR,,5000.0,COLOR,2206.0,1
581,1020.0,1.0,ROBIN,RED,HOOD,4214.0,RED,2510.0,1
582,1020.0,1.0,PORTRAY,SHOW,DEPICT,3235.0,SHOW,1998.0,1
583,1020.0,1.0,SAIL,OCEAN,BOAT,4850.0,OCEAN,4078.0,1
584,1020.0,1.0,SWING,TREE,,5000.0,TREE,1982.0,1
585,1020.0,1.0,GLIDE,HANG,FLY,3586.0,HANG,1950.0,1
586,1020.0,1.0,CHIMNEY,BRICK,ROOF,2678.0,BRICK,2798.0,1
587,1020.0,1.0,WELL,DONE,GOOD,3340.0,DONE,5486.0,1
588,1020.0,1.0,DANCER,MUSIC,,5000.0,MUSIC,1950.0,1
589,1020.0,1.0,COURAGEOUS,LION,BR,4662.0,LION,1855.0,1
590,1020.0,1.0,DRACULA,SCARY,VAMP,4862.0,SCARY,2574.0,1
591,1020.0,1.0,STERN,BOAT,MEAN,3461.0,BOAT,3615.0,1
592,1020.0,1.0,PARCEL,BOX,PACKAGE,3402.0,BOX,1550.0,1
593,1020.0,1.0,TEA,LEAVES,,5000.0,LEAVES,1615.0,1
594,1020.0,1.0,LAUNDRY,SOAP,CLOTHE,4109.0,SOAP,2399.0,1
595,1020.0,1.0,SAFARI,DESERT,,5000.0,DESERT,2847.0,1
596,1020.0,1.0,DIAMETER,LENGTH,CIRCLE,4987.0,LENGTH,4175.0,1
597,1020.0,1.0,LATIN,FRENCH,GREEK,4472.0,FRENCH,2430.0,1
598,1020.0,1.0,PRESCRIPTION,PILL,DRUG,2725.0,PILL,1807.0,1
599,1020.0,1.0,FUGITIVE,RUN,THUG,1766.0,STEAL,7935.0,0
600,1021.0,1.0,LATIN,FRENCH,,5000.0,FRENCH,3167.0,1
601,1021.0,1.0,STERN,BOAT,MEAN,3805.0,BOAT,4414.0,1
602,1021.0,1.0,DRACULA,SCARY,BLOOD,3208.0,SCARY,2719.0,1
603,1021.0,1.0,ELEVATOR,BUILDING,FLOOR,4162.0,FLOOR,4318.0,0
604,1021.0,1.0,MEASUREMENT,HEIGHT,RULLE,4876.0,HEIGHT,4638.0,1
605,1021.0,1.0,CRUNCH,NOISE,SOU,5009.0,NOISE,13487.0,1
606,1021.0,1.0,EMPIRE,STATE,KING,2979.0, LAW,10106.0,0
607,1021.0,1.0,COURAGEOUS,LION,BRAVE,3600.0,BRAVE,4702.0,0
608,1021.0,1.0,PRESCRIPTION,PILL,MECDINE,3463.0,PILL,3055.0,1
609,1021.0,1.0,WELL,DONE,NICE,3005.0,SICK,8463.0,0
610,1021.0,1.0,ORDER,FORM,RULE,4046.0,DIRECT,8510.0,0
611,1021.0,1.0,INTRODUCE,PRESENT,HELLO,2871.0,MEET,4510.0,0
612,1021.0,1.0,CANYON,MOUNTAIN,HOLE,3310.0,MOUNTAIN,3806.0,1
613,1021.0,1.0,DIAMETER,LENGTH,RADIUS,3313.0,LENGTH,6446.0,1
614,1021.0,1.0,TEA,LEAVES,WATER,3432.0,LEAF,2735.0,0
615,1021.0,1.0,EYES,COLOR,VISION,3278.0,VISION,3646.0,0
616,1021.0,1.0,PARCEL,BOX,PACKAGE,3455.0,BOX,3823.0,1
617,1021.0,1.0,SIDE,ORDER,LENGTH,3167.0,TAKE,13902.0,0
618,1021.0,1.0,DANCER,MUSIC,JOB,3851.0,MUSIC,4286.0,1
619,1021.0,1.0,CHUNK,BLOCK,FOOD,2454.0,PEICE,11550.0,0
620,1021.0,1.0,SWING,TREE,ROPE,2680.0,TREE,5695.0,1
621,1021.0,1.0,ROBIN,RED,BIRD,4804.0,RED,1855.0,1
622,1021.0,1.0,PORTRAY,SHOW,SHOW,4515.0,SHOW,4287.0,1
623,1021.0,1.0,CHIMNEY,BRICK,ROOF,2469.0,BRICK,2254.0,1
624,1021.0,1.0,SAFARI,DESERT,JUNGLE,3308.0,DESERT,5646.0,1
625,1021.0,1.0,LAUNDRY,SOAP,CLOTHES,4067.0,CLOTHES,5262.0,0
626,1021.0,1.0,FUGITIVE,RUN,ESCAPE,3566.0,RUN,3039.0,1
627,1021.0,1.0,SAIL,OCEAN,LE,4847.0,OCEAN,3390.0,1
628,1021.0,1.0,GLIDE,HANG,,5000.0,HANG,3183.0,1
629,1021.0,1.0,HONEYMOON,ROMANCE,WEEDING,5005.0,ROMANTIC,4542.0,0
630,1022.0,1.0,LATIN,FRENCH,,5000.0,FRENCH,2575.0,1
631,1022.0,1.0,WELL,DONE,W,4870.0,WATER,2158.0,0
