participant,phase,condition,cue,target,response,rt,correct,Column1,Column2
1040,test,1,INTRODUCE,PRESENT,PRESENTATION,4478,2,,
1041,learn,1,PARCEL,BOX,sPARCEL,4878,2,,change 3>2 bc full response and typo
1041,learn,1,TEA,LEAVES,BAG,4635,2,,
1041,learn,1,HONEYMOON,ROMANCE,ROMANTIC,4562,2,,change 3>2 bc full response
1041,learn,1,ORDER,FORM,RESTU,3892,3,,
1041,learn,1,PRESCRIPTION,PILL,DOCTOR,3179,2,,change 3>2 bc full response
1041,learn,1,WELL,DONE,BEING,3912,2,,change 3>2 bc full response
1041,learn,1,EYES,COLOR,MOUTH,2582,2,,change 3>2 bc full response
1041,learn,1,CANYON,MOUNTAIN,DEEP,3273,2,,change 3>2 bc full response
1041,learn,1,LATIN,FRENCH,GREEK,3640,2,,change 3>2 bc full response
1041,learn,1,DANCER,MUSIC,SINGER,3153,2,,change 3>2 bc full response
1041,learn,1,LAUNDRY,SOAP,DETREGENT,3527,2,,change 3>2 bc full response and typo
1041,learn,1,DRACULA,SCARY,BLOOD,4215,2,,
1041,learn,1,CRUNCH,NOISE,FOOD,4670,2,,change 3>2 bc full response
1041,learn,1,EMPIRE,STATE,BUISNE,5002,3,,
1041,learn,1,ELEVATOR,BUILDING,DOORS,3869,2,,
1041,learn,1,PORTRAY,SHOW,ACTING,4995,2,,
1041,learn,1,SIDE,ORDER,CHA,4873,3,,
1041,learn,1,INTRODUCE,PRESENT,MEET,3541,2,,
1041,learn,1,STERN,BOAT,TALKING ,4510,2,,change 3>2 bc full response
1041,learn,1,FUGITIVE,RUN,ESCAPE,3573,2,,
1041,learn,1,ROBIN,RED,HOOD,3270,2,,
1041,learn,1,MEASUREMENT,HEIGHT,INCHES,4788,2,,
1041,learn,1,SAFARI,DESERT,AMAZON,4452,2,,
1041,learn,1,COURAGEOUS,LION,BRAVERY,4365,2,,
1041,learn,1,SAIL,OCEAN,BOAT,3399,2,,
1041,learn,1,SWING,TREE,JUMP,4886,2,,change 3>2 bc full response
1041,learn,1,CHUNK,BLOCK,MEMORY,4893,2,,change 3>2 bc full response
1041,learn,1,GLIDE,HANG,SLIDE,4382,2,,
1041,learn,1,CHIMNEY,BRICK,SANTA,4592,2,,change 3>2 bc full response
1041,learn,1,DIAMETER,LENGTH,,4629,3,,
1041,test,1,GLIDE,HANG, JUMP,16267,2,,
1041,test,2,ENERGY,SUN,ELECTRIC,8926,2,,
1041,test,1,PRESCRIPTION,PILL,PILL,4493,1,,
1041,test,1,CANYON,MOUNTAIN,MOUNTAIN,6157,1,,
1041,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,4205,1,,
1041,test,1,STERN,BOAT,OCEAN,4126,2,,
1041,test,2,HUT,ISLAND,HOME,8766,2,,
1041,test,1,ORDER,FORM,FORM,3982,1,,
1041,test,2,GRADUATE,CAP,CAP,3118,1,,
1041,test,1,TEA,LEAVES,LEAVES,3630,1,,
1041,test,1,SIDE,ORDER,TAKE,11166,2,,
1041,test,2,CRITIC,ANALYZE,ANALYZE,3550,1,,
1041,test,2,VALLEY,LOW,CANYON,15885,2,,
1041,test,2,HOTEL,BED,GUEST,7166,2,,
1041,test,2,STAR,NIGHT,NIGHT,9086,1,,
1041,test,1,ROBIN,RED,RED,2605,1,,
1041,test,1,HONEYMOON,ROMANCE,ROMANCE,3263,1,,
1041,test,1,SAFARI,DESERT,DESERT,4845,1,,
1041,test,1,ELEVATOR,BUILDING,BUILDING,4590,1,,
1041,test,1,EYES,COLOR,COLOR,3198,1,,
1041,test,1,DANCER,MUSIC,MUSIC,5662,1,,
1041,test,2,UNCOMMON,UNIQUE,UNIQUE,3806,1,,
1041,test,2,BATTERY,RADIO,ENERGY,6366,2,,
1041,test,2,ASSISTANCE,HELPER,HELP,7054,2,,
1041,test,1,LAUNDRY,SOAP,SOAP,2750,1,,
1041,test,2,BISCUIT,COOKIE,COOKIE,4878,1,,
1041,test,1,WELL,DONE,GOOD,5645,2,,
1041,test,1,SAIL,OCEAN,OCEAN,8925,1,,
1041,test,1,DRACULA,SCARY,SCARY,3854,1,,
1041,test,1,DIAMETER,LENGTH,MEASURE,3790,2,,
1041,test,1,MEASUREMENT,HEIGHT,HEIGHT,7358,1,,
1041,test,1,LATIN,FRENCH,FRENCH,4477,1,,
1041,test,1,CHIMNEY,BRICK,BRICK,3006,1,,
1041,test,2,ANNUAL,PICNIC,PICNIC,4734,1,,
1041,test,2,ANCESTOR,FAMILY,FAMILY,2973,1,,
1041,test,1,COURAGEOUS,LION,LION,3117,1,,
1041,test,2,NOODLES,CHICKEN,CHICKEN,3198,1,,
1041,test,2,COOKOUT,HAMBURGER,BARBEQUE,5949,2,,
1041,test,2,MODEL,CAR,EXAMPLE,4974,2,,
1041,test,2,SINK,HOLE,WATER,3742,2,,
1041,test,1,EMPIRE,STATE,STATE,2606,1,,
1041,test,2,LIE,STEAL,TRUTH,3470,2,,
1041,test,2,NATURE,FOREST,ENVIRONMENT,10142,2,,
1041,test,2,VISIT,LEAVE,HOME,5038,2,,
1041,test,2,BLOCKADE,WALL,OBSTACLE,8525,2,,
1041,test,2,EVICT,APARTMENT,APARTMENT ,4285,1,,change 2>1 bc correct response
1041,test,2,TASTY,TREAT,TREAT,3086,1,,
1041,test,1,INTRODUCE,PRESENT,PRESENT,4974,1,,
1041,test,1,CHUNK,BLOCK,PEICE,15711,2,,
1041,test,2,SOUTH,WEST,WEST,2605,1,,
1041,test,2,USURP,TAKE,SZRUP,13629,2,,
1041,test,2,FILTHY,DIRT,DIRTY,4302,2,,
1041,test,1,PORTRAY,SHOW,ACTING,18942,2,,
1041,test,2,THEOREM,GEOMETRY,GEOMETRY,4846,1,,
1041,test,1,SWING,TREE,TREE,3006,1,,
1041,test,1,CRUNCH,NOISE,PEICE,7118,2,,
1041,test,1,PARCEL,BOX,SPACE,4926,2,,
1041,test,1,FUGITIVE,RUN,FLEE,10830,2,,
1041,test,2,FREEWAY,ROAD,CAR,4847,2,,
1041,test,2,SALES,CLOTHES,CLOTHES,4941,1,,
1042,learn,1,LAUNDRY,SOAP,,5000,3,,
1042,learn,1,ELEVATOR,BUILDING,LIFT,4846,2,,change 3>2 bc full response
1042,learn,1,FUGITIVE,RUN,,5000,3,,
1042,learn,1,COURAGEOUS,LION,BRAVE,3139,2,,change 3>2 bc full response
1042,learn,1,WELL,DONE,WATER,4216,2,,
1042,learn,1,GLIDE,HANG,FLY,3629,2,,
1042,learn,1,CANYON,MOUNTAIN,GRAND,4016,2,,
1042,learn,1,DIAMETER,LENGTH,RADIUS,4554,2,,
1042,learn,1,SIDE,ORDER,L,4889,3,,
1042,learn,1,INTRODUCE,PRESENT,HELLO,2691,2,,change 3>2 bc full response
1042,learn,1,TEA,LEAVES,COFFEE,3429,2,,
1042,learn,1,PORTRAY,SHOW,IMAGERY,3983,2,,change 3>2 bc full response
1042,learn,1,PRESCRIPTION,PILL,DOCTOR,3780,2,,
1042,learn,1,CRUNCH,NOISE,TASTY,4142,2,,
1042,learn,1,LATIN,FRENCH,GREEK,3028,2,,
1042,learn,1,CHUNK,BLOCK,BITS,2631,2,,
1042,learn,1,MEASUREMENT,HEIGHT,RULER,4400,2,,
1042,learn,1,SAFARI,DESERT,ZOO,3845,2,,
1042,learn,1,HONEYMOON,ROMANCE,MARRIAGE,4145,2,,
1042,learn,1,ORDER,FORM,FOOD,2545,2,,
1042,learn,1,EYES,COLOR,HEAD,3054,2,,
1042,learn,1,DANCER,MUSIC,BALLET,4039,2,,
1042,learn,1,SWING,TREE,PLAYGRO,4988,2,,change 3>2 bc full response
1042,learn,1,PARCEL,BOX,MAIL,3103,2,,
1042,learn,1,ROBIN,RED,HOOD,2472,2,,
1042,learn,1,STERN,BOAT,MEAN,2803,2,,
1042,learn,1,DRACULA,SCARY,VAMPIRE,3078,2,,
1042,learn,1,SAIL,OCEAN,BOAT,4719,2,,
1042,learn,1,EMPIRE,STATE,KINGDOM,3730,2,,
1042,learn,1,CHIMNEY,BRICK,ROOF,2622,2,,
1042,test,1,CHUNK,BLOCK, BLOCK,3146,1,,change 2>1 bc correct response
1042,test,1,ELEVATOR,BUILDING,BUILDING,8926,1,,
1042,test,1,ROBIN,RED,RED,2383,1,,
1042,test,1,LAUNDRY,SOAP,DETERGENT,7583,2,,
1042,test,2,MODEL,CAR,CAR,2719,1,,
1042,test,1,SIDE,ORDER,DISH,6655,2,,
1042,test,2,BLOCKADE,WALL,WALL,6062,1,,
1042,test,2,UNCOMMON,UNIQUE,UNIQUE,3054,1,,
1042,test,1,EYES,COLOR,COLOR,3870,1,,
1042,test,2,BATTERY,RADIO,ENERGY,7710,2,,
1042,test,1,DRACULA,SCARY,SCARY,2702,1,,
1042,test,2,TASTY,TREAT,YUMMY,6270,2,,
1042,test,2,ASSISTANCE,HELPER,HELPER,3774,1,,
1042,test,2,HOTEL,BED,BED,2686,1,,
1042,test,2,CRITIC,ANALYZE,ASSIST,12782,2,,
1042,test,2,VALLEY,LOW,MOUNTAIN,7230,2,,
1042,test,1,CHIMNEY,BRICK,ROOF,7454,2,,
1042,test,2,SOUTH,WEST,WEST,2654,1,,
1042,test,2,FREEWAY,ROAD,ROAD,5518,1,,
1042,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,3358,1,,
1042,test,2,ANNUAL,PICNIC,CELEBRATION,8511,2,,
1042,test,1,PARCEL,BOX,BOX,4047,1,,
1042,test,1,LATIN,FRENCH,FRENCH,3487,1,,
1042,test,1,SAIL,OCEAN,OCEAN,3167,1,,
1042,test,2,EVICT,APARTMENT,APARTMENT,3807,1,,
1042,test,1,STERN,BOAT,STRICT,6063,2,,
1042,test,2,ENERGY,SUN,SUN,1823,1,,
1042,test,1,MEASUREMENT,HEIGHT,LENGTH,5359,2,,
1042,test,1,DANCER,MUSIC,MUSIC,4254,1,,
1042,test,1,WELL,DONE,DONE,2092,1,,
1042,test,2,GRADUATE,CAP,CAP,2142,1,,
1042,test,2,HUT,ISLAND,HOUSE,3214,2,,
1042,test,1,INTRODUCE,PRESENT,GOODBYE,24495,2,,
1042,test,1,COURAGEOUS,LION,LION,5023,1,,
1042,test,1,ORDER,FORM,FORM,3663,1,,
1042,test,2,VISIT,LEAVE,LEAVE,2911,1,,
1042,test,2,NOODLES,CHICKEN,CHICKEN,2351,1,,
1042,test,2,NATURE,FOREST,TREE,3343,2,,
1042,test,2,LIE,STEAL,THIEF,7007,2,,
1042,test,1,HONEYMOON,ROMANCE,ROMANCE,6031,1,,
1042,test,1,PORTRAY,SHOW,SHOW,2607,1,,
1042,test,2,ANCESTOR,FAMILY,FAMILY,2975,1,,
1042,test,2,STAR,NIGHT,NIGHT,3439,1,,
1042,test,2,BISCUIT,COOKIE,COOKIE,2271,1,,
1042,test,2,THEOREM,GEOMETRY,MATHS,4655,2,,
1042,test,2,SINK,HOLE,BOAT,4079,2,,
1042,test,1,EMPIRE,STATE,STATE,6014,1,,
1042,test,1,TEA,LEAVES,LEAVES,3135,1,,
1042,test,2,SALES,CLOTHES,CLOTHES,2798,1,,
1042,test,1,CANYON,MOUNTAIN,MOUNTAIN,5406,1,,
1042,test,1,SWING,TREE,BALL,15262,2,,
1042,test,1,PRESCRIPTION,PILL,PILL,4814,1,,
1042,test,1,CRUNCH,NOISE,NOISE,8078,1,,
1042,test,1,DIAMETER,LENGTH,LENGTH,6846,1,,
1042,test,2,USURP,TAKE,OVERTAKE,6734,2,,
1042,test,2,FILTHY,DIRT,DIRT,2782,1,,
1042,test,1,FUGITIVE,RUN,RUN,6206,1,,
1042,test,2,COOKOUT,HAMBURGER,FOOD,6462,2,,
1042,test,1,GLIDE,HANG,FLY,4831,2,,
1042,test,1,SAFARI,DESERT,DESERT,3295,1,,
1043,learn,1,EMPIRE,STATE,,5000,3,,
1043,learn,1,DANCER,MUSIC,KIN,4269,3,,
1043,learn,1,ELEVATOR,BUILDING,MUSIC ,3777,2,,change 3>2 bc full response
1043,learn,1,EYES,COLOR,PR,4953,3,,
1043,learn,1,TEA,LEAVES,CUP,2335,2,,
1043,learn,1,INTRODUCE,PRESENT,NAME,2933,2,,
1043,learn,1,SAFARI,DESERT,TRIP,2661,2,,
1043,learn,1,GLIDE,HANG,KITE,3096,2,,
1043,learn,1,HONEYMOON,ROMANCE,WEDDING,3391,2,,
1043,learn,1,CRUNCH,NOISE,TIME,2223,2,,
1043,learn,1,LATIN,FRENCH,AMERICA,3313,2,,
1043,learn,1,LAUNDRY,SOAP,BASKET,2668,2,,
1043,learn,1,PRESCRIPTION,PILL,DRUG,2266,2,,
1043,learn,1,PARCEL,BOX,NECK,4398,2,,
1043,learn,1,FUGITIVE,RUN,THEIF,3202,2,,
1043,learn,1,DIAMETER,LENGTH,PIE,3234,2,,
1043,learn,1,SWING,TREE,SET,2524,2,,
1043,learn,1,WELL,DONE,ORGAN,4449,2,,change 3>2 bc full response
1043,learn,1,ORDER,FORM,LAW,3068,2,,
1043,learn,1,MEASUREMENT,HEIGHT,TAPE,2283,2,,
1043,learn,1,CHIMNEY,BRICK,WINDOW,4943,2,,
1043,learn,1,PORTRAY,SHOW,ACTOR,3320,2,,
1043,learn,1,COURAGEOUS,LION,FIGHTER,4501,2,,
1043,learn,1,SIDE,ORDER,WALK,2422,2,,
1043,learn,1,CANYON,MOUNTAIN,PARK,2677,2,,
1043,learn,1,ROBIN,RED,HOOD,2195,2,,
1043,learn,1,CHUNK,BLOCK,MONKEY,4236,2,,
1043,learn,1,STERN,BOAT,LOOK,3588,2,,
1043,learn,1,DRACULA,SCARY,BLOOD,2818,2,,
1043,learn,1,SAIL,OCEAN,BOAT,2269,2,,
1043,test,1,WELL,DONE, DONE,5355,1,,change 2>1 bc space infront of correct
1043,test,1,PORTRAY,SHOW,SHOW,4254,1,,
1043,test,1,HONEYMOON,ROMANCE,ROMANCE,5087,1,,
1043,test,2,HUT,ISLAND,PIZZA,11359,2,,
1043,test,2,CRITIC,ANALYZE,MEAN,7631,2,,
1043,test,1,LAUNDRY,SOAP,SOAP,5039,1,,
1043,test,1,CHUNK,BLOCK,BRICK,4896,2,,
1043,test,2,ANCESTOR,FAMILY,FAMILY,4254,1,,
1043,test,1,PRESCRIPTION,PILL,PILL,2766,1,,
1043,test,1,TEA,LEAVES,CUP,13183,2,,
1043,test,2,VISIT,LEAVE,GUEST,7182,2,,
1043,test,1,DIAMETER,LENGTH,LENGTH,5071,1,,
1043,test,2,TASTY,TREAT,TREAT,3967,1,,
1043,test,2,STAR,NIGHT,NIGHT,4687,1,,
1043,test,2,ANNUAL,PICNIC,PICNIC,4223,1,,
1043,test,1,INTRODUCE,PRESENT,FAMILY,26878,2,,
1043,test,1,DANCER,MUSIC,HYUNJIN,17838,2,,
1043,test,1,STERN,BOAT,LOOK,11231,2,,
1043,test,2,UNCOMMON,UNIQUE,UNIQUE,4111,1,,
1043,test,1,SAFARI,DESERT,DESERT,4383,1,,
1043,test,2,NOODLES,CHICKEN,CHICKEN,3855,1,,
1043,test,1,LATIN,FRENCH,FRENCH,9167,1,,
1043,test,1,MEASUREMENT,HEIGHT,LENGTH,6367,2,,
1043,test,1,SAIL,OCEAN,OCEAN,6847,1,,
1043,test,2,FILTHY,DIRT,DIRTY,7695,2,,
1043,test,2,SALES,CLOTHES,PERSON,20863,2,,
1043,test,1,ORDER,FORM,FORM,3903,1,,
1043,test,2,BLOCKADE,WALL,WALL,3183,1,,
1043,test,2,NATURE,FOREST,TREE,3535,2,,
1043,test,1,ELEVATOR,BUILDING,MUSIC,10911,2,,
1043,test,2,SOUTH,WEST,WEST,3407,1,,
1043,test,2,BISCUIT,COOKIE,COOKIE,5231,1,,
1043,test,2,THEOREM,GEOMETRY,GEOMETRY,4719,1,,
1043,test,2,MODEL,CAR,CAR,2815,1,,
1043,test,1,CANYON,MOUNTAIN,MOUNTAIN,9791,1,,
1043,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,5439,1,,
1043,test,2,ENERGY,SUN,EFFICENCY ,40111,2,,
1043,test,2,SINK,HOLE,HOLE,3471,1,,
1043,test,1,DRACULA,SCARY,SCARY,4655,1,,
1043,test,2,EVICT,APARTMENT,APARTMENT,5871,1,,
1043,test,2,BATTERY,RADIO,CHARGER,5999,2,,
1043,test,2,ASSISTANCE,HELPER,HELPER,13759,1,,
1043,test,2,LIE,STEAL,TRUTH,5519,2,,
1043,test,2,HOTEL,BED,BED,3375,1,,
1043,test,2,FREEWAY,ROAD,CAR,4911,2,,
1043,test,1,EYES,COLOR,NOSE,4079,2,,
1043,test,1,SWING,TREE,TREE,2735,1,,
1043,test,2,COOKOUT,HAMBURGER,HAMBURGER,4254,1,,
1043,test,1,ROBIN,RED,RED,2910,1,,
1043,test,1,FUGITIVE,RUN,RUN,2894,1,,
1043,test,1,PARCEL,BOX,BOX,4078,1,,
1043,test,1,EMPIRE,STATE,STATE,3326,1,,
1043,test,1,CRUNCH,NOISE,TIME,17214,2,,
1043,test,1,SIDE,ORDER,WALK,4222,2,,
1043,test,1,COURAGEOUS,LION,LION,2846,1,,
1043,test,1,CHIMNEY,BRICK,BRICK,11182,1,,
1043,test,2,GRADUATE,CAP,CAP,2910,1,,
1043,test,1,GLIDE,HANG,KITE,6494,2,,
1043,test,2,USURP,TAKE,TAKE,2750,1,,
1043,test,2,VALLEY,LOW,LOW,2254,1,,
1044,learn,1,GLIDE,HANG,PARAGLIDE,4221,2,,
1044,learn,1,COURAGEOUS,LION,BRAVE,3431,2,,
1044,learn,1,INTRODUCE,PRESENT,GREETING,3675,2,,
1044,learn,1,STERN,BOAT,PARENT,2671,2,,
1044,learn,1,WELL,DONE,WATER,3161,2,,
1044,learn,1,DANCER,MUSIC,BALLET,2133,2,,
1044,learn,1,ROBIN,RED,BIRD,1622,2,,
1044,learn,1,SWING,TREE,DANCE,2443,2,,
1044,learn,1,PORTRAY,SHOW,PICTURE,2832,2,,
1044,learn,1,LAUNDRY,SOAP,BASKET,2016,2,,
1044,learn,1,SIDE,ORDER,SIDE,2149,2,,
1044,learn,1,DIAMETER,LENGTH,LENGTH,2606,1,,
1044,learn,1,CHIMNEY,BRICK,BRICK,2179,1,,
1044,learn,1,PARCEL,BOX,PACKAGE,2148,2,,
1044,learn,1,FUGITIVE,RUN,RUN,3231,1,,
1044,learn,1,SAFARI,DESERT,CHROME,2248,2,,
1044,learn,1,ELEVATOR,BUILDING,LIFT,1822,2,,
1044,learn,1,LATIN,FRENCH,LANGUAGE,1893,2,,
1044,learn,1,HONEYMOON,ROMANCE,WEDDING,2788,2,,
1044,learn,1,ORDER,FORM,LAW,1610,2,,
1044,learn,1,CANYON,MOUNTAIN,DEEP,3302,2,,
1044,learn,1,DRACULA,SCARY,VAMPIRE,2079,2,,
1044,learn,1,TEA,LEAVES,TIME,2254,2,,
1044,learn,1,MEASUREMENT,HEIGHT,MATH,3408,2,,
1044,learn,1,SAIL,OCEAN,BOAT,2815,2,,
1044,learn,1,CRUNCH,NOISE,BAR,2027,2,,
1044,learn,1,EMPIRE,STATE,KING,1912,2,,
1044,learn,1,PRESCRIPTION,PILL,DRUG,1983,2,,
1044,learn,1,CHUNK,BLOCK,CHOCOLATE,3217,2,,
1044,learn,1,EYES,COLOR,NOSE,2325,2,,
1044,test,2,USURP,TAKE, TAKE,2043,1,,change 2>1 bc correct response
1044,test,2,NATURE,FOREST,FOREST,2030,1,,
1044,test,1,CHUNK,BLOCK,BLOCK,6942,1,,
1044,test,2,MODEL,CAR,J,14174,2,,
1044,test,2,UNCOMMON,UNIQUE,UNIQUE,4494,1,,
1044,test,2,STAR,NIGHT,NIGHT,4286,1,,
1044,test,2,VALLEY,LOW,LOW,2702,1,,
1044,test,1,PORTRAY,SHOW,SHOW,1422,1,,
1044,test,1,PARCEL,BOX,BOX,1662,1,,
1044,test,2,SALES,CLOTHES,CLOTHES,7615,1,,
1044,test,1,EMPIRE,STATE,STATE,2333,1,,
1044,test,2,THEOREM,GEOMETRY,GEOMETRY,2301,1,,
1044,test,1,DANCER,MUSIC,MUSIC,2109,1,,
1044,test,1,LATIN,FRENCH,FRENCH,1886,1,,
1044,test,1,SAIL,OCEAN,BOAT,1166,2,,
1044,test,2,HOTEL,BED,,6301,2,,
1044,test,1,CANYON,MOUNTAIN,MOUNTAIN,5790,1,,
1044,test,1,INTRODUCE,PRESENT,,7118,2,,
1044,test,1,ORDER,FORM,FORM,5630,1,,
1044,test,2,BISCUIT,COOKIE,COOKIE,3022,1,,
1044,test,1,CRUNCH,NOISE,NOISE,7518,1,,
1044,test,1,DIAMETER,LENGTH,LENGTH,1837,1,,
1044,test,1,SIDE,ORDER,,16878,2,,
1044,test,1,SAFARI,DESERT,DESERT,3085,1,,
1044,test,2,VISIT,LEAVE,LEAVE,3118,1,,
1044,test,2,SINK,HOLE,HOLE,5885,1,,
1044,test,1,HONEYMOON,ROMANCE,ROMANCE,1774,1,,
1044,test,1,WELL,DONE,DONE,2270,1,,
1044,test,2,ANCESTOR,FAMILY,FAMILY,2702,1,,
1044,test,2,TASTY,TREAT,TREAT,6894,1,,
1044,test,2,ENERGY,SUN,SUN,2366,1,,
1044,test,1,PRESCRIPTION,PILL,PILL,2974,1,,
1044,test,2,BATTERY,RADIO,,7134,2,,
1044,test,1,TEA,LEAVES,,15246,2,,
1044,test,1,DRACULA,SCARY,SCARY,1678,1,,
1044,test,2,GRADUATE,CAP,CAP,1550,1,,
1044,test,1,MEASUREMENT,HEIGHT,HEIGHT,3389,1,,
1044,test,2,ASSISTANCE,HELPER,HELPER,1838,1,,
1044,test,1,EYES,COLOR,COLOR,1678,1,,
1044,test,2,COOKOUT,HAMBURGER,HAMBURGER,2526,1,,
1044,test,2,NOODLES,CHICKEN,CHICKEN,2334,1,,
1044,test,1,FUGITIVE,RUN,THIEF,10414,2,,
1044,test,1,CHIMNEY,BRICK,,19917,2,,
1044,test,2,CRITIC,ANALYZE,ANALYZE,2157,1,,
1044,test,1,COURAGEOUS,LION,LION,7374,1,,
1044,test,1,SWING,TREE,TREE,5502,1,,
1044,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,2190,1,,
1044,test,1,LAUNDRY,SOAP,,12975,2,,
1044,test,2,ANNUAL,PICNIC,PICNIC,2462,1,,
1044,test,2,HUT,ISLAND,ISLAND,3166,1,,
1044,test,2,BLOCKADE,WALL,WALL,1790,1,,
1044,test,2,FREEWAY,ROAD,ROAD,1406,1,,
1044,test,1,ELEVATOR,BUILDING,BUILDING,4686,1,,
1044,test,2,FILTHY,DIRT,DIRT,1790,1,,
1044,test,1,ROBIN,RED,RED,1422,1,,
1044,test,2,LIE,STEAL,STEAL,2414,1,,
1044,test,2,EVICT,APARTMENT,APARTMENT,2030,1,,
1044,test,1,GLIDE,HANG,PARAGLIDING,22158,2,,
1044,test,2,SOUTH,WEST,WEST,3166,1,,
1044,test,1,STERN,BOAT,BOAT,2030,1,,
1045,learn,1,STERN,BOAT,FACE,4445,2,,
1045,learn,1,COURAGEOUS,LION,MAN,3567,2,,
1045,learn,1,FUGITIVE,RUN,INMATE,4041,2,,
1045,learn,1,CANYON,MOUNTAIN,DEEP,3350,2,,
1045,learn,1,SAIL,OCEAN,BOAT,3051,2,,
1045,learn,1,TEA,LEAVES,BAG,3479,2,,
1045,learn,1,CHUNK,BLOCK,BEAR,4164,2,,
1045,learn,1,LAUNDRY,SOAP,CLEAN,3425,2,,
1045,learn,1,DRACULA,SCARY,VAMPIER,4301,2,,
1045,learn,1,DIAMETER,LENGTH,INCH,3948,2,,
1045,learn,1,DANCER,MUSIC,BALLET,3785,2,,
1045,learn,1,CHIMNEY,BRICK,SWEEP,3370,2,,
1045,learn,1,HONEYMOON,ROMANCE,VACATION,3778,2,,
1045,learn,1,SIDE,ORDER,BAR,2954,2,,
1045,learn,1,ELEVATOR,BUILDING,DING,3230,2,,
1045,learn,1,INTRODUCE,PRESENT,NAME,3991,2,,
1045,learn,1,WELL,DONE,GET,4013,2,,
1045,learn,1,ORDER,FORM,FOOD,2755,2,,
1045,learn,1,GLIDE,HANG,FLY,3099,2,,
1045,learn,1,EYES,COLOR,HOLE,3034,2,,
1045,learn,1,SAFARI,DESERT,TRIP,2836,2,,
1045,learn,1,SWING,TREE,UP,4794,2,,
1045,learn,1,EMPIRE,STATE,STATE,3298,1,,
1045,learn,1,LATIN,FRENCH,LANNGUAGE,4589,2,,
1045,learn,1,PARCEL,BOX,PACKAGE,4027,2,,
1045,learn,1,PRESCRIPTION,PILL,DRUG,3376,2,,
1045,learn,1,PORTRAY,SHOW,PERSON,4654,2,,
1045,learn,1,MEASUREMENT,HEIGHT,IMCH,4037,2,,
1045,learn,1,ROBIN,RED,,4475,3,,
1045,learn,1,CRUNCH,NOISE,CEREAL,3326,2,,
1045,test,1,SAFARI,DESERT, DESERT,6362,1,,change 2>1 bc space infront of correct
1045,test,2,NOODLES,CHICKEN,CHICKEN,4733,1,,
1045,test,1,FUGITIVE,RUN,RUN,4702,1,,
1045,test,2,THEOREM,GEOMETRY,GEOMETRY,16525,1,,
1045,test,1,PRESCRIPTION,PILL,PILL,3134,1,,
1045,test,2,ANCESTOR,FAMILY,FAMILY,4461,1,,
1045,test,1,ROBIN,RED,RED,3646,1,,
1045,test,2,TASTY,TREAT,GOOD,7293,2,,
1045,test,1,SIDE,ORDER,ORDER,5949,1,,
1045,test,2,BISCUIT,COOKIE,COOKIE,3374,1,,
1045,test,1,PARCEL,BOX,BOX,3822,1,,
1045,test,1,COURAGEOUS,LION,LION,3086,1,,
1045,test,1,DIAMETER,LENGTH,MEASURE,5773,2,,
1045,test,1,CHIMNEY,BRICK,STOOP,10990,2,,
1045,test,1,GLIDE,HANG,HANG,3374,1,,
1045,test,2,NATURE,FOREST,FORREST,7038,1,,change 2>1 bc typo
1045,test,2,HOTEL,BED,BED,2862,1,,
1045,test,2,ENERGY,SUN,SUN,3389,1,,
1045,test,2,UNCOMMON,UNIQUE,UNIQUE,8190,1,,
1045,test,2,FREEWAY,ROAD,ROAD,6158,1,,
1045,test,1,DANCER,MUSIC,MUSIC,7694,1,,
1045,test,1,ELEVATOR,BUILDING,BUILDING,5342,1,,
1045,test,2,VALLEY,LOW,MOUNTAIN,5294,2,,
1045,test,1,CHUNK,BLOCK,BRICK,5566,2,,
1045,test,2,STAR,NIGHT,NIGHT,3518,1,,
1045,test,2,USURP,TAKE,USE,5150,2,,
1045,test,1,SWING,TREE,TREE,3726,1,,
1045,test,1,DRACULA,SCARY,SCARY,5613,1,,
1045,test,2,SINK,HOLE,HOLE,2958,1,,
1045,test,1,HONEYMOON,ROMANCE,ROMANCE,4622,1,,
1045,test,1,EYES,COLOR,COLOR,4318,1,,
1045,test,1,WELL,DONE,KNOWN,8862,2,,
1045,test,2,ANNUAL,PICNIC,PICNIC,5470,1,,
1045,test,2,COOKOUT,HAMBURGER,GRILL,8222,2,,
1045,test,2,BLOCKADE,WALL,WALL,3998,1,,
1045,test,2,BATTERY,RADIO,RADIO,3358,1,,
1045,test,2,VISIT,LEAVE,LEAVE,11102,1,,
1045,test,2,SALES,CLOTHES,CLOTHES,4894,1,,
1045,test,1,CRUNCH,NOISE,CREEK,13294,2,,
1045,test,2,CRITIC,ANALYZE,ANALYZE,9278,1,,
1045,test,1,SAIL,OCEAN,OCEAN,5950,1,,
1045,test,2,ASSISTANCE,HELPER,AID,4638,2,,
1045,test,1,STERN,BOAT,BOAT,4046,1,,
1045,test,2,MODEL,CAR,SUPER,6222,2,,
1045,test,2,LIE,STEAL,STEAL,4446,1,,
1045,test,2,NITROGEN,CHEMISTRY,CHEMISTRY,4926,1,,
1045,test,1,TEA,LEAVES,LEAVES,3950,1,,
1045,test,2,EVICT,APARTMENT,REMOVE,7757,2,,
1045,test,2,SOUTH,WEST,WEST,3341,1,,
